Name,Assemble,Type,Km,CarColor,InteriorColor,CarDoor,CarSeat,Gearbox,Price,Location,Status,EngineCar,Capacity,Trademark,ProductionYear
 Ford Ranger Limited 2.0L 4x4 AT - 2022,Lắp ráp trong nước,Bán tải / Pickup,0,Xám,Đen,4,5,Số tự động,789, Hà Nội ,mới,Dầu,2.0,Ford,2022
 Toyota Yaris 1.3 AT - 2008,Nhập khẩu,Hatchback,91000,Xám,Đen,5,5,Số tự động,285, Hà Nội ,cũ,Xăng,1.3,Toyota,2008
 VinFast Lux SA 2.0 Cao cấp - 2022,Lắp ráp trong nước,SUV,0,Trắng,Nâu,5,7,Số tự động,1199, Hà Nội ,cũ,Xăng,2.0,VinFast,2022
 Mercedes Benz GLC 200 4Matic - 2020,Lắp ráp trong nước,SUV,16000,Trắng,Đen,5,5,Số tự động,1940, Hà Nội ,cũ,Xăng,2.0,Mercedes,2020
 Toyota Veloz Cross 1.5 CVT - 2022,Nhập khẩu,SUV,0,Đỏ,Đen,5,7,Số tự động,648, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Chevrolet Spark LS 1.2 MT - 2017,Lắp ráp trong nước,Hatchback,4800,Xanh,Nâu,5,5,Số tay,185, Phú Thọ ,cũ,Xăng,1.2,Chevrolet,2017
 Mazda BT50 3.2L 4x4 AT - 2015,Nhập khẩu,Bán tải / Pickup,0,Trắng,Đen,4,5,Số tự động,545, Hà Nội ,cũ,Dầu,3.2,Mazda,2015
 Kia Morning Van 1.0 AT - 2013,Nhập khẩu,Van/Minivan,0,Trắng,Đen,5,2,Số tự động,225, Hà Nội ,cũ,Xăng,1.0,Kia,2013
 Kia Forte SX 1.6 AT - 2012,Lắp ráp trong nước,Sedan,120000,Bạc,Đen,4,5,Số tự động,345, Bắc Giang ,cũ,Xăng,1.6,Kia,2012
 Ford Ranger Wildtrak 2.0L 4x4 AT - 2022,Lắp ráp trong nước,Bán tải / Pickup,0,Cam,Đen,4,5,Số tự động,907, Hà Nội ,mới,Dầu,2.0,Ford,2022
 Toyota Camry 2.5Q - 2016,Lắp ráp trong nước,Sedan,47000,Đen,Đen,4,5,Số tự động,840, TP HCM ,cũ,Xăng,2.5,Toyota,2016
 Toyota Innova 2.0E - 2016,Lắp ráp trong nước,Crossover,62000,Cát,Ghi,5,8,Số tay,368, Hà Nội ,cũ,Xăng,2.0,Toyota,2016
 Mercedes Benz C class C250 Exclusive - 2018,Lắp ráp trong nước,Sedan,50000,Đen,Đen,4,5,Số tự động,1200, Hà Nội ,cũ,Xăng,2.0,Mercedes,2018
 VinFast Fadil Nâng cao 1.4 AT - 2022,Lắp ráp trong nước,Hatchback,0,Bạc,Đen,5,5,Số tự động,382, Thái Nguyên ,mới,Xăng,1.4,VinFast,2022
 Mazda 6 2.0L Premium - 2018,Lắp ráp trong nước,Sedan,30000,Xanh,Đen,4,5,Số tự động,715, Hà Nội ,cũ,Xăng,2.0,Mazda,2018
 Honda CRV L - 2020,Lắp ráp trong nước,SUV,30000,Đỏ,Đen,5,7,Số tự động,1020, Hà Nội ,cũ,Xăng,1.5,Honda,2020
 Lexus ES 250 - 2019,Nhập khẩu,Sedan,14000,Cát,Kem,4,5,Số tự động,2450, Hà Nội ,cũ,Xăng,2.5,Lexus,2019
 Toyota Vios 1.5E - 2015,Lắp ráp trong nước,Sedan,80000,Bạc,Kem,4,5,Số tay,348, Bắc Ninh ,cũ,Xăng,1.5,Toyota,2015
 Toyota Camry 2.0E - 2016,Lắp ráp trong nước,Sedan,101000,Cát,Kem,4,5,Số tự động,688, TP HCM ,cũ,Xăng,2.0,Toyota,2016
 Nissan Almera VL 1.0 CVT Cao cấp - 2021,Nhập khẩu,Sedan,0,Trắng,Đen,4,5,Số tự động,579, Bình Dương ,mới,Xăng,1.0,Nissan,2021
 Toyota Vios G 1.5 CVT - 2022,Lắp ráp trong nước,Sedan,0,Đỏ,Kem,4,5,Số tự động,586, TP HCM ,mới,Xăng,1.5,Toyota,2022
 Hyundai Sonata 2.0 AT - 2013,Nhập khẩu,Sedan,51000,Trắng,Ghi,4,5,Số tự động,595, TP HCM ,cũ,Xăng,2.0,Hyundai,2013
 Hyundai Creta 1.6 AT GAS - 2015,Nhập khẩu,Crossover,91000,Đỏ,Màu khác,5,5,Số tự động,498, Long An ,cũ,Xăng,1.6,Hyundai,2015
 Mercedes Benz GLS 450 4Matic - 2021,Nhập khẩu,SUV,0,Xanh,Kem,5,7,Số tự động,4999, Hà Nội ,mới,Xăng,3.0,Mercedes,2021
 MG HS Trophy 1.5 AT 2WD - 2020,Nhập khẩu,Crossover,0,Trắng,Đỏ,5,5,Số tự động,829, TP HCM ,mới,Xăng,1.5,MG,2020
 Hyundai SantaFe 2.4L - 2013,Nhập khẩu,SUV,80000,Bạc,Đen,5,7,Số tự động,675, Hà Nội ,cũ,Xăng,2.4,Hyundai,2013
 Toyota Fortuner 2.7V 4x2 AT - 2013,Lắp ráp trong nước,SUV,0,Bạc,Kem,5,8,Số tự động,469, Hải Phòng ,cũ,Xăng,2.7,Toyota,2013
 Kia Sonet Luxury 1.5 AT - 2022,Lắp ráp trong nước,Crossover,0,Đỏ,Đen,5,5,Số tự động,594, Lâm Đồng ,mới,Xăng,1.5,Kia,2022
 Mitsubishi Pajero Sport D 4x2 MT - 2016,Lắp ráp trong nước,SUV,68000,Trắng,Đen,5,7,Số tay,550, Hà Nội ,cũ,Dầu,2.5,Mitsubishi,2016
 Volvo V90 Cross County T6 AWD - 2018,Nhập khẩu,Crossover,30000,Trắng,Nâu,5,5,Số tự động,2379, Hà Nội ,cũ,Xăng,2.0,Volvo,2018
 Suzuki Super Carry Van Blind Van - 2022,Lắp ráp trong nước,Van/Minivan,0,Trắng,Ghi,2,2,Số tay,275, TP HCM ,mới,Xăng,1.0,Suzuki,2022
 Toyota Hilux 3.0G 4x4 MT - 2012,Nhập khẩu,Bán tải / Pickup,0,Đen,Kem,4,5,Số tay,415, Quảng Ninh ,cũ,Dầu,3.0,Toyota,2012
 Toyota Vios 1.5E CVT - 2019,Lắp ráp trong nước,Sedan,30000,Trắng,Kem,4,5,Số tự động,479, Hà Nội ,cũ,Xăng,1.5,Toyota,2019
 Lexus LX 600 Vip - 2022,Nhập khẩu,SUV,0,Đen,Nâu,5,4,Số tự động,9210, Hà Nội ,mới,Xăng,3.4,Lexus,2022
 Kia Sorento Signature 2.2 AT AWD - 2021,Lắp ráp trong nước,SUV,21000,Đỏ,Ghi,5,6,Số tự động,1269, Hà Nội ,cũ,Dầu,2.2,Kia,2021
 Mazda CX5 2.0 AT - 2016,Lắp ráp trong nước,SUV,73000,Nâu,Đen,5,5,Số tự động,640, Hà Nội ,cũ,Xăng,2.0,Mazda,2016
 Toyota Innova 2.0E - 2019,Lắp ráp trong nước,Crossover,25000,Đồng,Nâu,5,8,Số tay,680, TP HCM ,cũ,Xăng,2.0,Toyota,2019
 Ford Transit Limousine - 2022,Lắp ráp trong nước,Van/Minivan,0,Bạc,Kem,4,10,Số tay,950, TP HCM ,mới,Dầu,2.2,Ford,2022
 Toyota Corolla Cross 1.8V - 2022,Nhập khẩu,SUV,0,Xám,Đỏ,5,5,Số tự động,846, Hà Nội ,mới,Xăng,1.8,Toyota,2022
 BMW 5 Series 530i M Sport - 2021,Nhập khẩu,Sedan,0,Đen,Đen,4,5,Số tự động,3389, Hà Nội ,mới,Xăng,2.0,BMW,2021
 Mazda CX5 2.5 AT 2WD - 2017,Lắp ráp trong nước,SUV,50000,Xanh,Xám,5,5,Số tự động,770, Hà Nội ,cũ,Xăng,2.5,Mazda,2017
 Mercedes Benz E class E180 - 2022,Lắp ráp trong nước,Sedan,0,Đen,Nâu,4,5,Số tự động,2099, Khánh Hòa ,mới,Xăng,1.5,Mercedes,2022
 Mazda CX8 Premium - 2020,Lắp ráp trong nước,SUV,14000,Xanh,Nhiều màu,5,7,Số tự động,1055, Hà Nội ,cũ,Xăng,2.5,Mazda,2020
 Mitsubishi Xpander Cross 1.5 AT - 2022,Nhập khẩu,SUV,0,Trắng,Đen,5,7,Số tự động,600, Hà Nội ,mới,Xăng,1.5,Mitsubishi,2022
 Toyota Raize G 1.0 CVT - 2022,Nhập khẩu,SUV,0,Xanh,Đen,5,5,Số tự động,527, Hà Nội ,mới,Xăng,1.0,Toyota,2022
 Hyundai Accent 1.4 AT Đặc Biệt - 2022,Lắp ráp trong nước,Sedan,0,Trắng,Kem,4,5,Số tự động,542, Hà Nội ,mới,Xăng,1.4,Hyundai,2022
 Nissan Almera VL 1.0 CVT Cao cấp - 2021,Nhập khẩu,Sedan,0,Xám,Đen,4,5,Số tự động,554, TP HCM ,mới,Xăng,1.0,Nissan,2021
 Toyota Vios G 1.5 CVT - 2022,Lắp ráp trong nước,Sedan,0,Đỏ,Màu khác,4,5,Số tự động,586, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Bentley Flying Spur 6.0 V8 - 2006,Nhập khẩu,Sedan,90000,Đen,Kem,4,5,Số tự động,1700, Hà Nội ,cũ,Xăng,6.0,Bentley,2006
 LandRover Defender 110 P300 2.0 AT - 2021,Nhập khẩu,SUV,0,Bạc,Kem,5,4,Số tự động,4670, TP HCM ,mới,Xăng,2.0,LandRover,2021
 Ford Ranger Wildtrak 3.2L 4x4 AT - 2017,Nhập khẩu,Bán tải / Pickup,62000,Đen,Nhiều màu,4,5,Số tự động,800, Đăk Lăk ,cũ,Dầu,3.2,Ford,2017
 Nissan Navara EL 2.5AT 2WD - 2016,Nhập khẩu,Bán tải / Pickup,70000,Nâu,Đen,4,5,Số tự động,520, Hà Nội ,cũ,Dầu,2.5,Nissan,2016
 Mercedes Benz S class S500L - 2016,Lắp ráp trong nước,Sedan,0,Trắng,Đen,4,5,Số tự động,3150, Hà Nội ,cũ,Xăng,4.7,Mercedes,2016
 Mercedes Benz GLE Class GLE 450 4Matic - 2021,Nhập khẩu,SUV,0,Trắng,Nhiều màu,5,7,Số tự động,4409, Hà Nội ,mới,Xăng,3.0,Mercedes,2021
 Toyota Prado VX 2.7L - 2022,Nhập khẩu,SUV,0,Xám,Kem,5,7,Số tự động,2588, Hà Nội ,mới,Xăng,2.7,Toyota,2022
 Toyota Vios E CVT - 2022,Lắp ráp trong nước,Sedan,0,Bạc,Kem,4,5,Số tự động,536, TP HCM ,mới,Xăng,1.5,Toyota,2022
 Toyota Camry 2.5Q - 2017,Lắp ráp trong nước,Sedan,86000,Đen,Đen,4,5,Số tự động,880, TP HCM ,cũ,Xăng,2.5,Toyota,2017
 Mercedes Benz E class E200 Exclusive - 2022,Lắp ráp trong nước,Sedan,0,Đen,Đen,4,5,Số tự động,2470, Hà Nội ,mới,Xăng,2.0,Mercedes,2022
 Mitsubishi Xpander 1.5 AT - 2020,Nhập khẩu,SUV,11000,Trắng,Đen,5,7,Số tự động,585, Đồng Nai ,cũ,Xăng,1.5,Mitsubishi,2020
 Volvo S90 Inscription LWB B6 AWD - 2022,Nhập khẩu,Sedan,0,Đen,Đen,4,5,Số tự động,2200, Đà Nẵng ,mới,Xăng,2.0,Volvo,2022
 Mercedes Benz GLC 300 4Matic - 2022,Lắp ráp trong nước,SUV,0,Đen,Kem,5,5,Số tự động,2530, Nghệ An ,mới,Xăng,2.0,Mercedes,2022
 Mercedes Benz GLC 300 4Matic - 2022,Lắp ráp trong nước,SUV,0,Trắng,Kem,5,5,Số tự động,2569, TP HCM ,mới,Xăng,2.0,Mercedes,2022
 LandRover Range Rover Evoque Prestige - 2014,Nhập khẩu,SUV,0,Trắng,Kem,5,5,Số tự động,1150, TP HCM ,cũ,Xăng,2.0,LandRover,2014
 Nissan Almera EL 1.0 CVT - 2022,Nhập khẩu,Sedan,0,Ghi,Đen,4,5,Số tự động,525, Hà Nội ,mới,Xăng,1.0,Nissan,2022
 Hyundai Tucson 2.0 AT Đặc biệt - 2022,Lắp ráp trong nước,Crossover,0,Đen,Đen,5,5,Số tự động,925, Hà Nội ,mới,Xăng,2.0,Hyundai,2022
 Mazda CX5 Deluxe 2.0 AT - 2021,Lắp ráp trong nước,SUV,21000,Xanh,Đen,5,5,Số tự động,825, Hà Nội ,cũ,Xăng,2.0,Mazda,2021
 Mazda CX5 2.5 AT - 2016,Lắp ráp trong nước,SUV,70000,Trắng,Đen,5,5,Số tự động,668, Hà Nội ,cũ,Xăng,2.5,Mazda,2016
 Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022,Lắp ráp trong nước,SUV,0,Đỏ,Nâu,5,7,Số tự động,1335, Hà Nội ,mới,Dầu,2.2,Hyundai,2022
 Honda City 1.5TOP - 2018,Lắp ráp trong nước,Sedan,0,Trắng,Đen,4,5,Số tự động,490, Bắc Giang ,cũ,Xăng,1.5,Honda,2018
 Hyundai i10 1.2 MT - 2022,Lắp ráp trong nước,Hatchback,0,Trắng,Đen,5,5,Số tay,370, TP HCM ,mới,Xăng,1.25,Hyundai,2022
 Mercedes Benz S class S450L - 2018,Lắp ráp trong nước,Sedan,20000,Đen,Nâu,4,5,Số tự động,3490, Hà Nội ,cũ,Xăng,3.0,Mercedes,2018
 Ford Everest Titanium 2.0L 4x4 AT - 2022,Nhập khẩu,SUV,0,Đen,Đen,5,7,Số tự động,1392, Bình Dương ,mới,Dầu,2.0,Ford,2022
 Lexus RX 350 - 2016,Nhập khẩu,SUV,40000,Đen,Nâu,5,5,Số tự động,2990, Cần Thơ ,cũ,Xăng,3.5,Lexus,2016
 Ford Escape XLS 2.3L 4x2 AT - 2009,Lắp ráp trong nước,SUV,0,Đen,Đen,5,5,Số tự động,265, Hà Nội ,cũ,Xăng,2.3,Ford,2009
 Hyundai Accent 1.4 AT - 2022,Lắp ráp trong nước,Sedan,0,Trắng,Kem,4,5,Số tự động,508, Hà Nội ,mới,Xăng,1.4,Hyundai,2022
 Mercedes Benz GLC 300 4Matic - 2022,Lắp ráp trong nước,SUV,0,Xanh,Nâu,5,5,Số tự động,2530, Hà Nội ,mới,Xăng,2.0,Mercedes,2022
 Kia Morning X-Line - 2022,Lắp ráp trong nước,Hatchback,0,Đỏ,Đen,5,5,Số tự động,430, Quảng Ninh ,mới,Xăng,1.25,Kia,2022
 Mazda 3 S 2.0 AT - 2009,Nhập khẩu,Sedan,10000,Đỏ,Đen,4,5,Số tự động,285, Vĩnh Phúc ,cũ,Xăng,2.0,Mazda,2009
 Toyota Corolla altis 1.8G AT - 2015,Lắp ráp trong nước,Sedan,0,Bạc,Kem,4,5,Số tự động,545, Hà Nội ,cũ,Xăng,1.8,Toyota,2015
 LandRover Range Rover SVAutobiography LWB 3.0 I6 - 2021,Nhập khẩu,SUV,0,Xám,Nâu,5,4,Số tự động,12600, Hà Nội ,cũ,Xăng,3.0,LandRover,2021
 Hyundai Kona 2.0 ATH - 2021,Lắp ráp trong nước,Crossover,0,Trắng,Đen,5,5,Số tự động,688, Hà Nội ,cũ,Xăng,2.0,Hyundai,2021
 Ford Everest Titanium 2.0L 4x4 AT - 2022,Nhập khẩu,SUV,0,Đen,Đen,5,7,Số tự động,1377, TP HCM ,mới,Dầu,2.0,Ford,2022
 Toyota Yaris 1.5G - 2020,Nhập khẩu,Hatchback,15000,Đỏ,Kem,5,5,Số tự động,640, Hà Nội ,cũ,Xăng,1.5,Toyota,2020
 Toyota Yaris 1.3E - 2014,Nhập khẩu,Hatchback,50,Bạc,Đen,5,5,Số tự động,400, Quảng Bình ,cũ,Xăng,1.3,Toyota,2014
 Mazda CX5 Luxury 2.0 AT - 2022,Lắp ráp trong nước,SUV,0,Trắng,Đen,4,5,Số tự động,879, Hà Nội ,mới,Xăng,2.0,Mazda,2022
 Lexus LX 570 - 2016,Nhập khẩu,SUV,60000,Đen,Nâu,5,7,Số tự động,6479, Hà Nội ,cũ,Xăng,5.7,Lexus,2016
 Toyota Vios E 1.5 MT - 2022,Lắp ráp trong nước,Sedan,0,Cát,Đen,4,5,Số tay,483, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Ford Ranger XLS 2.2L 4x2 AT - 2022,Lắp ráp trong nước,Bán tải / Pickup,0,Nâu,Đen,4,5,Số tự động,662, Hà Nội ,mới,Dầu,2.2,Ford,2022
 Toyota Camry LE 2.4 - 2008,Nhập khẩu,Sedan,83000,Đen,Kem,4,5,Số tự động,410, Hà Nội ,cũ,Xăng,2.4,Toyota,2008
 Ford Explorer Limited 2.3L EcoBoost - 2022,Nhập khẩu,SUV,0,Trắng,Đen,5,7,Số tự động,2366, Hà Nội ,mới,Xăng,2.3,Ford,2022
 Subaru Forester 2.0i-S EyeSight - 2021,Nhập khẩu,SUV,0,Trắng,Đen,5,5,Số tự động,1088, Hà Nội ,mới,Xăng,2.0,Subaru,2021
 Isuzu FVM 15 tấn - 2022,Lắp ráp trong nước,Truck,0,Trắng,Xám,2,3,Số tay,1490, Bình Dương ,mới,Dầu,0.0,Isuzu,2022
 Honda Civic E 1.5 AT - 2022,Nhập khẩu,Sedan,0,Trắng,Màu khác,4,5,Số tự động,730, Hà Nội ,mới,Xăng,1.5,Honda,2022
 Mercedes Benz E class E200 - 2011,Lắp ráp trong nước,Sedan,100000,Đen,Đen,4,5,Số tự động,550, Hà Nội ,cũ,Xăng,1.8,Mercedes,2011
 Mercedes Benz C class C200 - 2016,Lắp ráp trong nước,Sedan,64000,Đen,Đen,4,5,Số tự động,945, Hà Nội ,cũ,Xăng,2.0,Mercedes,2016
 Ford Ranger XLS 2.2L 4x2 AT - 2022,Lắp ráp trong nước,Bán tải / Pickup,0,Trắng,Đen,4,5,Số tự động,662, Đà Nẵng ,mới,Dầu,2.2,Ford,2022
 Toyota Prado TXL 2.7L - 2015,Nhập khẩu,SUV,89000,Nâu,Đen,5,7,Số tự động,1499, Hà Nội ,cũ,Xăng,2.7,Toyota,2015
 VinFast Lux A 2.0 Premium 2.0 AT - 2020,Lắp ráp trong nước,Sedan,16000,Xanh,Kem,4,5,Số tự động,890, Hà Nội ,cũ,Xăng,2.0,VinFast,2020
 Ford Ranger XLS 2.2L 4x2 MT - 2017,Nhập khẩu,Bán tải / Pickup,70000,Trắng,Đen,4,5,Số tay,550, Hà Nội ,cũ,Dầu,2.2,Ford,2017
 Kia Optima 2.0 AT Luxury - 2020,Lắp ráp trong nước,Sedan,0,Đen,Kem,4,5,Số tự động,769, Hải Phòng ,cũ,Xăng,2.0,Kia,2020
 Mercedes Benz E class E200 - 2017,Lắp ráp trong nước,Sedan,40000,Đen,Nâu,4,5,Số tự động,1539, TP HCM ,cũ,Xăng,2.0,Mercedes,2017
 Lexus ES 250 - 2019,Nhập khẩu,Sedan,15000,Cát,Đen,4,5,Số tự động,2390, Hà Nội ,cũ,Xăng,2.5,Lexus,2019
 Kia Morning SLX 1.0 AT - 2009,Nhập khẩu,Hatchback,0,Xanh,Màu khác,5,5,Số tự động,188, Hà Nội ,cũ,Xăng,1.0,Kia,2009
 Toyota Camry 2.5Q - 2019,Nhập khẩu,Sedan,39000,Đen,Đen,4,5,Số tự động,1130, Hà Nội ,cũ,Xăng,2.5,Toyota,2019
 Ford Ranger XLS 2.2L 4x2 AT - 2021,Nhập khẩu,Bán tải / Pickup,7000,Trắng,Đen,4,5,Số tự động,760, TP HCM ,cũ,Dầu,2.2,Ford,2021
 Mercedes Benz E class E250 - 2018,Lắp ráp trong nước,Sedan,26000,Xanh,Đen,4,5,Số tự động,1639, TP HCM ,cũ,Xăng,2.0,Mercedes,2018
 Ford Everest Titanium 2.0L 4x4 AT - 2021,Nhập khẩu,SUV,0,Đỏ,Đen,5,7,Số tự động,1289, Hà Nội ,mới,Dầu,2.0,Ford,2021
 Toyota Veloz Cross Top 1.5 CVT - 2022,Nhập khẩu,SUV,0,Bạc,Đen,5,7,Số tự động,688, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Hyundai Tucson 2.0 AT Tiêu chuẩn - 2022,Lắp ráp trong nước,Crossover,0,Đen,Đen,5,5,Số tự động,825, Hà Nội ,mới,Xăng,2.0,Hyundai,2022
 MG ZS Comfort 1.5 AT 2WD - 2022,Nhập khẩu,Crossover,0,Trắng,Đen,5,5,Số tự động,569, Vĩnh Phúc ,mới,Xăng,1.5,MG,2022
 Kia Cerato 1.6 MT - 2010,Nhập khẩu,Sedan,0,Ghi,Kem,4,5,Số tay,252, Phú Thọ ,cũ,Xăng,1.6,Kia,2010
 Mercedes Benz GLS 400 4Matic - 2017,Nhập khẩu,SUV,65000,Nâu,Kem,5,7,Số tự động,3250, Hà Nội ,cũ,Xăng,3.0,Mercedes,2017
 Toyota Prado VX 2.7L - 2019,Nhập khẩu,SUV,36000,Đen,Đen,5,7,Số tự động,2375, Hà Nội ,cũ,Xăng,2.7,Toyota,2019
 BMW X1 sDrive18i - 2018,Nhập khẩu,SUV,21668,Cam,Kem,5,5,Số tự động,1450, Hà Nội ,cũ,Xăng,1.5,BMW,2018
 Lexus RX 300 - 2018,Nhập khẩu,SUV,27000,Đen,Đen,5,5,Số tự động,2920, Hà Nội ,cũ,Xăng,2.0,Lexus,2018
 Toyota Vios 1.5G - 2020,Lắp ráp trong nước,Sedan,65000,Trắng,Kem,4,5,Số tự động,559, TP HCM ,cũ,Xăng,1.5,Toyota,2020
 MG ZS Comfort 1.5 AT 2WD - 2022,Nhập khẩu,Crossover,0,Đỏ,Đen,5,5,Số tự động,560, Hà Nội ,mới,Xăng,1.5,MG,2022
 Toyota Corolla altis 1.8G - 2022,Nhập khẩu,Sedan,0,Đen,Kem,4,5,Số tự động,699, Hà Nội ,mới,Xăng,1.8,Toyota,2022
 Toyota Corolla altis 2.0V - 2011,Lắp ráp trong nước,Sedan,85000,Đen,Đen,4,5,Số tự động,435, Đồng Nai ,cũ,Xăng,2.0,Toyota,2011
 Mazda 6 2.0L Premium - 2018,Lắp ráp trong nước,Sedan,50000,Trắng,Đen,4,5,Số tự động,698, Hà Nội ,cũ,Xăng,2.0,Mazda,2018
 VinFast President 6.2 V8 - 2021,Lắp ráp trong nước,SUV,0,Đen,Đen,5,7,Số tự động,3800, Hà Nội ,mới,Xăng,6.2,VinFast,2021
 Toyota Veloz Cross Top 1.5 CVT - 2022,Nhập khẩu,SUV,0,Trắng,Đen,5,7,Số tự động,688, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Hyundai i10 1.2 AT - 2021,Lắp ráp trong nước,Hatchback,0,Đỏ,Đen,5,5,Số tự động,425, TP HCM ,mới,Xăng,1.25,Hyundai,2021
 BMW X2 sDrive20i M Sport X - 2018,Nhập khẩu,Crossover,11900,Vàng,Đen,5,5,Số tự động,1539, Hà Nội ,cũ,Xăng,2.0,BMW,2018
 Hyundai Tucson LMX 2.0 eVGT - 2009,Nhập khẩu,Crossover,165928,Bạc,Đen,5,5,Số tự động,450, Thái Nguyên ,cũ,Dầu,2.0,Hyundai,2009
 LandRover Range Rover Autobiography LWB 3.0 I6 - 2021,Nhập khẩu,SUV,0,Xám,Nâu,5,5,Số tự động,11600, Hà Nội ,mới,Xăng,3.0,LandRover,2021
 Toyota Veloz Cross 1.5 CVT - 2022,Nhập khẩu,SUV,0,Đen,Đen,5,7,Số tự động,648, Hà Nội ,mới,Xăng,1.5,Toyota,2022
 Maserati Quattroporte 3.0 V6 - 2015,Nhập khẩu,Sedan,0,Trắng,Đen,4,5,Số tự động,4800, TP HCM ,cũ,Xăng,3.0,Maserati,2015
 Mercedes Benz E class E180 - 2021,Lắp ráp trong nước,Sedan,50,Đen,Đen,4,5,Số tự động,1949, TP HCM ,cũ,Xăng,1.5,Mercedes,2021
 Mazda CX5 2.5 AT 2WD - 2018,Lắp ráp trong nước,SUV,46000,Trắng,Đen,5,5,Số tự động,795, Hà Nội ,cũ,Xăng,2.5,Mazda,2018
 Kia Sorento GAT 2.4L 2WD - 2014,Lắp ráp trong nước,SUV,85689,Đen,Đen,5,7,Số tự động,545, Hà Nội ,cũ,Xăng,2.4,Kia,2014
 Suzuki Swift GLX 1.2 AT - 2022,Nhập khẩu,Hatchback,0,Cam,Màu khác,5,5,Số tự động,530, Hà Nội ,mới,Xăng,1.2,Suzuki,2022
 Toyota Fortuner 2.7V 4x2 AT - 2019,Nhập khẩu,SUV,40000,Trắng,Đen,5,8,Số tự động,979, Hà Nội ,cũ,Xăng,2.7,Toyota,2019
 Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Sedan,0,Trắng,Đen,4,5,Số tự động,575, Hà Nội ,cũ,Xăng,1.5,Mazda,2018
 Ford Ranger XLS 2.2L 4x2 MT - 2022,Lắp ráp trong nước,Bán tải / Pickup,0,Vàng,Ghi,4,5,Số tay,580, Hà Nội ,mới,Dầu,2.2,Ford,2022
 Mercedes Benz C class C200 - 2013,Lắp ráp trong nước,Sedan,0,Bạc,Đen,4,5,Số tự động,520, Hà Nội ,cũ,Xăng,1.8,Mercedes,2013
 Mercedes Benz E class E200 Exclusive - 2022,Lắp ráp trong nước,Sedan,0,Đỏ,Nâu,4,5,Số tự động,2310, TP HCM ,mới,Xăng,2.0,Mercedes,2022
 Toyota Corolla altis 2.0V - 2009,Lắp ráp trong nước,Sedan,120000,Đen,Ghi,4,5,Số tự động,372, Ninh Bình ,cũ,Xăng,2.0,Toyota,2009
 Ford Everest Titanium 2.0L 4x2 AT - 2022,Nhập khẩu,SUV,0,Xanh,Đen,5,7,Số tự động,1193, TP HCM ,mới,Dầu,2.0,Ford,2022
 Hyundai i20 1.4 AT - 2011,Nhập khẩu,Hatchback,0,Trắng,Đen,5,5,Số tự động,289, Hà Nội ,cũ,Xăng,1.4,Hyundai,2011
 Mercedes Benz C class C250 Exclusive - 2016,Lắp ráp trong nước,Sedan,0,Trắng,Đen,4,5,Số tự động,1125, Bắc Giang ,cũ,Xăng,2.0,Mercedes,2016
 VinFast Lux A 2.0 2.0 AT - 2021,Lắp ráp trong nước,Sedan,15000,Đen,Đen,4,5,Số tự động,685, Vĩnh Phúc ,cũ,Xăng,2.0,VinFast,2021
 Mercedes Benz C class C250 Exclusive - 2015,Lắp ráp trong nước,Sedan,0,Xanh,Đen,4,5,Số tự động,930, Hà Nội ,cũ,Xăng,2.0,Mercedes,2015
 Toyota Fortuner 2.8V 4x4 AT - 2018,Nhập khẩu,SUV,0,Đen,Đen,5,8,Số tự động,1100, Hà Nội ,cũ,Dầu,2.8,Toyota,2018
 Toyota Zace GL - 2003,Lắp ráp trong nước,SUV,0,Xanh,Xám,5,8,Số tay,165, Bình Phước ,cũ,Xăng,1.8,Toyota,2003
 Hyundai i10 1.1 MT - 2011,Nhập khẩu,Hatchback,230000,Ghi,Kem,5,5,Số tay,165, Phú Thọ ,cũ,Xăng,1.1,Hyundai,2011
 Mitsubishi Xpander 1.5 AT - 2021,Nhập khẩu,SUV,0,Trắng,Đen,5,7,Số tự động,630, Hà Nội ,mới,Xăng,1.5,Mitsubishi,2021
 BMW X5 3.0si - 2006,Nhập khẩu,SUV,120000,Đen,Nhiều màu,5,7,Số tự động,275, TP HCM ,cũ,Xăng,3.0,BMW,2006
 MG ZS Luxury 1.5 AT 2WD - 2022,Nhập khẩu,Crossover,0,Đỏ,Đen,5,5,Số tự động,619, TP HCM ,mới,Xăng,1.5,MG,2022
 Ford Focus 1.8 AT - 2012,Lắp ráp trong nước,Hatchback,120000,Đỏ,Đen,5,5,Số tự động,300, TP HCM ,cũ,Xăng,1.8,Ford,2012
 Chevrolet Captiva Revv LTZ 2.4 AT - 2016,Lắp ráp trong nước,SUV,48569,Đen,Đen,5,7,Số tự động,545, Hà Nội ,cũ,Xăng,2.4,Chevrolet,2016
 BMW Z4 sDrive30i M Sport - 2020,Nhập khẩu,Convertible/Cabriolet,5000,Đỏ,Đen,2,2,Số tự động,3359, Hà Nội ,cũ,Xăng,2.0,BMW,2020
